Race,Race_Grade,Restrict,Mare Limited,Dirt,Course,Distance,Frame,Win,Quinella,Show,Age,Mare,Stallion,P_rank,P_popular,P_restrict,P_marelimit,Jockey_change,Change_from_P_Grass,Change_from_P_Dirt,Change_from_P_Hurdle,P_class_Class,Weight_P_Weight,Distance_P_distance,Week_distance,P_overseas
Mainichi Hai 2013,3,3,,,Hanshin,1800,four,,,1,3,,1,10,9,1,,1,,,,2,,-2,2,
Mainichi Hai 2013,3,3,,,Hanshin,1800,four,,1,1,3,,1,2,1,1,,1,,1,,6,,2,5,
Mainichi Hai 2013,3,3,,,Hanshin,1800,five,1,1,1,3,,1,5,3,1,,,,,,2,,-2,2,
Mainichi Hai 2013,3,3,,,Hanshin,1800,five,,,,3,,1,4,5,1,,,,,,6,,-4,3,
Mainichi Hai 2013,3,3,,,Hanshin,1800,six,,,,3,,1,3,5,1,,1,,,,6,,,5,
Mainichi Hai 2013,3,3,,,Hanshin,1800,six,,,,3,,1,1,10,1,,,,1,,6,,1,3,
Mainichi Hai 2013,3,3,,,Hanshin,1800,seven,,,,3,,1,1,1,1,,1,,,,6,,,4,
Mainichi Hai 2013,3,3,,,Hanshin,1800,seven,,,,3,,1,5,3,1,,1,,,,3,,2,3,
Mainichi Hai 2013,3,3,,,Hanshin,1800,eight,,,,3,,1,1,4,1,,1,,,,6,,2,2,
Mainichi Hai 2013,3,3,,,Hanshin,1800,eight,,,,3,,1,3,6,1,,1,,,,6,,,2,
Mainichi Hai 2012,3,3,,,Hanshin,1800,one,,,,3,,1,2,10,1,,,,,,3,1,,17,
Mainichi Hai 2012,3,3,,,Hanshin,1800,two,,,,3,,1,4,3,1,,1,,,,6,,-4,3,
Mainichi Hai 2012,3,3,,,Hanshin,1800,three,,,,3,,1,3,1,1,,1,,,,3,,-2,9,
Mainichi Hai 2012,3,3,,,Hanshin,1800,four,,,1,3,,1,4,1,1,,1,,,,6,,-2,1,
Mainichi Hai 2012,3,3,,,Hanshin,1800,four,,,,3,,1,1,2,1,,1,,1,,5,1,3,15,
Mainichi Hai 2012,3,3,,,Hanshin,1800,five,1,1,1,3,,1,2,4,1,,,,,,3,,,6,
Mainichi Hai 2012,3,3,,,Hanshin,1800,five,,,,3,,1,1,1,1,,,,,,6,,2,2,
Mainichi Hai 2012,3,3,,,Hanshin,1800,six,,,,3,,1,9,1,1,,1,,,,3,,2,3,
Mainichi Hai 2012,3,3,,,Hanshin,1800,six,,,,3,,1,1,2,1,,1,,,,6,,,5,
Mainichi Hai 2012,3,3,,,Hanshin,1800,seven,,,,3,,1,2,1,1,,1,,,,6,,2,3,
Mainichi Hai 2012,3,3,,,Hanshin,1800,seven,,1,1,3,,1,1,1,1,,,,,,6,,,2,
Mainichi Hai 2012,3,3,,,Hanshin,1800,eight,,,,3,,1,1,4,1,,1,,,,6,,-2,1,
Mainichi Hai 2012,3,3,,,Hanshin,1800,eight,,,,3,,1,11,7,1,,1,,,,1,1,2,13,
Mainichi Hai 2011,3,3,,,Hanshin,1800,one,,,,3,,1,4,4,1,,,,1,,5,,2,4,
Mainichi Hai 2011,3,3,,,Hanshin,1800,one,,,,3,,1,1,4,1,,,,,,6,,2,4,
Mainichi Hai 2011,3,3,,,Hanshin,1800,two,,1,1,3,,1,6,4,1,,1,,,,3,,,6,
Mainichi Hai 2011,3,3,,,Hanshin,1800,two,,,,3,,1,1,6,1,,,,1,,6,,1,3,
Mainichi Hai 2011,3,3,,,Hanshin,1800,three,,,,3,,1,5,2,1,,1,,,,3,,2,3,
Mainichi Hai 2011,3,3,,,Hanshin,1800,three,1,1,1,3,,,1,7,1,,,,,,3,1,2,10,
Mainichi Hai 2011,3,3,,,Hanshin,1800,four,,,,3,,1,1,1,1,,1,,,,7,,2,4,
Mainichi Hai 2011,3,3,,,Hanshin,1800,four,,,,3,,1,1,2,1,,1,,,,6,,,4,
Mainichi Hai 2011,3,3,,,Hanshin,1800,five,,,,3,,1,1,1,1,,,,,,6,,-2,3,
Mainichi Hai 2011,3,3,,,Hanshin,1800,five,,,,3,,1,5,12,1,,,,1,,5,,2,4,
Mainichi Hai 2011,3,3,,,Hanshin,1800,six,,,,3,,1,1,1,1,,1,,1,,6,,,2,
Mainichi Hai 2011,3,3,,,Hanshin,1800,six,,,,3,,1,8,9,1,,1,,,,3,,-2,9,
Mainichi Hai 2011,3,3,,,Hanshin,1800,seven,,,,3,,1,1,4,1,,,,,,6,,-6,7,
Mainichi Hai 2011,3,3,,,Hanshin,1800,seven,,,1,3,,1,1,1,1,,,,,,6,,,2,
Mainichi Hai 2011,3,3,,,Hanshin,1800,seven,,,,3,,1,7,6,1,,1,,,,6,,-6,6,
Mainichi Hai 2011,3,3,,,Hanshin,1800,eight,,,,3,,1,6,7,1,,,,,,3,,2,3,
Mainichi Hai 2011,3,3,,,Hanshin,1800,eight,,,,3,,1,12,2,1,,1,,,,6,,,4,
Mainichi Hai 2011,3,3,,,Hanshin,1800,eight,,,,3,,1,1,1,1,,1,,,,6,,,6,
Mainichi Hai 2010,3,3,,,Hanshin,1800,two,,,,3,,1,1,1,1,,,,,,6,,,2,
Mainichi Hai 2010,3,3,,,Hanshin,1800,three,,,,3,,1,5,8,1,,1,,,,2,,-2,2,
Mainichi Hai 2010,3,3,,,Hanshin,1800,four,1,1,1,3,,1,2,2,1,,1,,,,3,,,6,
Mainichi Hai 2010,3,3,,,Hanshin,1800,five,,,,3,,1,12,13,1,,1,,,,6,,,2,
Mainichi Hai 2010,3,3,,,Hanshin,1800,six,,,,3,,1,9,4,1,,1,,,,2,,-2,2,
Mainichi Hai 2010,3,3,,,Hanshin,1800,six,,1,1,3,,1,1,2,1,,,,,,6,,,7,
Mainichi Hai 2010,3,3,,,Hanshin,1800,seven,,,,3,,1,8,8,1,,,,,,5,,-4,3,
Mainichi Hai 2010,3,3,,,Hanshin,1800,seven,,,1,3,,1,1,1,1,,1,,,,5,2,,26,
Mainichi Hai 2010,3,3,,,Hanshin,1800,eight,,,,3,,1,1,4,1,,,,,,7,,,3,
Mainichi Hai 2010,3,3,,,Hanshin,1800,eight,,,,3,,1,7,3,1,,1,,,,6,,-2,10,
Mainichi Hai 2009,3,3,,,Hanshin,1800,one,,,,3,,1,1,3,1,,,,,,6,,,1,
Mainichi Hai 2009,3,3,,,Hanshin,1800,two,,,,3,,1,4,5,1,,1,,,,5,,-4,3,
Mainichi Hai 2009,3,3,,,Hanshin,1800,three,,,,3,,1,1,4,1,,1,,1,,6,,,4,
Mainichi Hai 2009,3,3,,,Hanshin,1800,three,,,,3,,1,1,6,1,,1,,1,,7,,1,1,
Mainichi Hai 2009,3,3,,,Hanshin,1800,four,,,,3,,1,1,2,1,,,,,,6,1,,19,
Mainichi Hai 2009,3,3,,,Hanshin,1800,four,,,,3,,1,4,4,1,,1,,,,6,,,2,
Mainichi Hai 2009,3,3,,,Hanshin,1800,five,,,,3,,1,3,3,1,,,,,,3,,2,3,
Mainichi Hai 2009,3,3,,,Hanshin,1800,five,,,,3,,1,2,1,1,,1,,,,6,,2,2,
Mainichi Hai 2009,3,3,,,Hanshin,1800,six,,,,3,,1,1,6,1,,1,,,,3,1,2,3,
Mainichi Hai 2009,3,3,,,Hanshin,1800,six,,,,3,1,,2,2,1,1,1,,,,5,,2,6,
Mainichi Hai 2009,3,3,,,Hanshin,1800,seven,,,1,3,,1,1,1,1,,1,,,,6,,-2,5,
Mainichi Hai 2009,3,3,,,Hanshin,1800,seven,,1,1,3,,1,1,1,1,,1,,1,,6,2,2,1,1
Mainichi Hai 2009,3,3,,,Hanshin,1800,eight,,,,3,,1,12,11,1,,,,,,6,,,2,
Mainichi Hai 2009,3,3,,,Hanshin,1800,eight,1,1,1,3,,1,4,1,1,,1,,,,3,,2,3,
Mainichi Hai 2008,3,3,,,Hanshin,1800,one,,,,3,,1,3,7,1,,1,,,,3,,,5,
Mainichi Hai 2008,3,3,,,Hanshin,1800,two,1,1,1,3,,1,3,10,1,,1,,,,3,,2,3,
Mainichi Hai 2008,3,3,,,Hanshin,1800,three,,,,3,,1,1,1,1,,1,,1,,7,,1,1,
Mainichi Hai 2008,3,3,,,Hanshin,1800,three,,1,1,3,,1,1,3,1,,,,,,6,,,1,
Mainichi Hai 2008,3,3,,,Hanshin,1800,four,,,,3,,1,8,2,1,,1,,,,5,,4,7,
Mainichi Hai 2008,3,3,,,Hanshin,1800,four,,,1,3,,1,1,2,1,,1,,1,,7,,,2,
Mainichi Hai 2008,3,3,,,Hanshin,1800,five,,,,3,,1,4,5,1,,1,,,,5,,-2,8,
Mainichi Hai 2008,3,3,,,Hanshin,1800,five,,,,3,,1,1,1,1,,1,,,,7,1,-4,2,
Mainichi Hai 2008,3,3,,,Hanshin,1800,six,,,,3,,1,11,6,1,,1,,,,6,,-4,1,
Mainichi Hai 2008,3,3,,,Hanshin,1800,six,,,,3,,1,7,12,1,,1,,,,3,,2,3,
Mainichi Hai 2008,3,3,,,Hanshin,1800,seven,,,,3,,1,11,12,1,,1,,,,2,1,-2,2,
Mainichi Hai 2008,3,3,,,Hanshin,1800,seven,,,,3,,1,1,2,1,,1,,1,,5,,3,7,1
Mainichi Hai 2008,3,3,,,Hanshin,1800,eight,,,,3,,1,9,3,1,,1,,,,3,,,6,
Mainichi Hai 2008,3,3,,,Hanshin,1800,eight,,,,3,,1,3,11,1,,1,,,,3,,,6,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,one,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,one,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,two,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,two,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,three,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,three,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,four,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,four,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,five,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,five,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,six,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,six,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,seven,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,seven,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,seven,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,eight,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,eight,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2016,1,,,,Chukyo,1200,eight,,,,,,,,,,,,,,,,,,,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,one,,,1,8,,1,8,5,,,1,,,,2,1,-2,12,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,one,,,,4,1,,14,4,,1,1,,,,3,1,-2,4,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,two,,,,8,,,12,5,,,1,,,,3,,,7,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,two,,,,5,,1,2,3,,,1,,,,3,1,-2,3,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,three,,,,5,1,,5,2,,,1,,,,1,0.5,,14,1
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,three,,,,7,,1,9,3,,,,,,,3,-1,,2,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,four,,,,6,,1,1,2,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,four,,,,6,1,,3,3,,1,,,,,3,,-2,4,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,five,,,,6,,1,2,15,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,five,,,,6,1,,15,13,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,six,,,,5,,1,1,3,,,1,,,,1,3,,66,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,six,,,,4,,1,1,2,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,seven,1,1,1,7,,1,2,10,,,,,,,3,0.5,,7,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,seven,,,,4,,1,4,3,,,,,,,3,-0.5,,7,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,seven,,1,1,4,1,,1,2,,,,,,,3,-0.5,,7,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,eight,,,,5,,1,7,1,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,eight,,,,6,1,,12,17,,1,,,,,3,,-2,4,
Takamatsunomiya Kinen 2023,1,,,,Chukyo,1200,eight,,,,4,,1,7,4,,,,,,,3,-1,,7,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,one,,,,6,1,,6,2,,,,,,,3,,,2,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,one,,,,6,,1,11,7,,,1,,,,3,1,-2,3,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,two,,,,5,1,,3,9,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,two,1,1,1,7,,,2,1,,,,,,,1,,,5,1
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,three,,,,5,,1,5,9,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,three,,,,6,,1,4,6,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,four,,,,8,,1,8,11,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,four,,,,6,1,,1,2,,,,,,,3,-0.5,,7,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,five,,,,5,1,,9,5,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,five,,,,7,,1,7,5,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,six,,,,4,,1,13,6,,,1,,,,3,,,2,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,six,,,,7,,1,1,7,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,seven,,,,6,,1,1,2,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,seven,,,,6,1,,17,14,,,1,,,,2,,-2,12,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,seven,,1,1,6,,1,2,1,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,eight,,,1,4,,1,2,4,,,,,,,3,-1,-2,3,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,eight,,,,5,,1,6,1,,,,,,,3,-1,-2,3,
Takamatsunomiya Kinen 2015,1,,,,Chukyo,1200,eight,,,,6,1,,3,7,,,,,,,1,-0.5,,14,1
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,one,,,,7,,1,4,5,,,1,,,,3,-1.5,,7,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,one,,,,6,,1,7,10,,,1,,,,3,,-4,5,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,two,,,,8,,1,2,8,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,two,,,,4,1,,3,5,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,three,1,1,1,4,,1,1,2,,,1,,,,3,,-2,3,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,three,,,,6,,1,8,2,,,,,,,3,,,2,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,four,,,,8,,1,3,9,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,four,,,,7,,1,4,3,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,five,,,1,5,1,,1,2,,,,,,,3,,,7,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,five,,,,8,,1,15,9,,,1,,1,,1,,-4,4,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,six,,,,7,,1,4,10,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,six,,,,5,,1,13,1,,,,,,,3,,,2,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,seven,,,,5,,1,10,5,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,seven,,,,4,1,,2,1,,,,,,,3,,,7,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,seven,,,,4,,1,1,3,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,eight,,,,4,,1,16,12,,,1,,1,,1,,-4,4,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,eight,,1,1,6,,1,2,11,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2014,1,,,,Chukyo,1200,eight,,,,7,,1,8,7,,,1,,,,3,1,-2,3,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,one,,,,5,1,,11,4,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,one,,,,6,,1,9,7,,,,,,,5,2,-6,2,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,two,,,,4,1,,9,4,,,,,,,3,,-2,3,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,two,,,,5,,1,6,10,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,three,,,,7,,1,5,5,,,1,,1,,1,,-4,4,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,three,,,,4,,1,4,5,,,1,,,,5,2,-4,1,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,four,,,,5,,1,3,7,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,four,,,,6,,1,2,2,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,five,,,,7,,1,4,3,,,,,,,3,,-2,3,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,five,,,,7,,1,9,15,,,1,,,,2,,-2,12,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,six,1,1,1,5,,1,1,1,,,,,,,3,-1,-2,3,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,six,,1,1,6,,1,1,2,,,,,,,3,-1,,7,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,seven,,,1,4,,1,9,3,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,seven,,,,5,1,,1,6,,1,1,,,,6,,-2,1,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,eight,,,,5,,1,1,2,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,eight,,,,4,1,,15,1,,,,,,,3,2,,7,
Takamatsunomiya Kinen 2013,1,,,,Chukyo,1200,eight,,,,6,,1,2,1,,,,,,,,,,,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,one,,,1,4,,1,1,1,,,,,,,3,,,7,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,one,,,,9,,1,10,8,,,1,,,,3,-0.5,,7,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,two,,,,4,,1,1,1,,,,,,,6,,,4,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,two,,,,6,1,,6,8,,,1,,,,5,2,-4,1,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,three,,,,5,1,,10,13,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,three,,,,8,,1,3,14,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,four,,,,7,,1,11,10,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,four,,,,4,,1,6,6,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,five,,,,5,,1,7,4,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,five,1,1,1,5,1,,4,1,,,,,,,3,-1,,2,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,six,,,,4,,1,1,1,,,1,,,,6,,-2,5,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,six,,,,5,,1,1,4,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,seven,,,,7,,1,13,14,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,seven,,,,6,1,,2,5,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,seven,,,,5,,1,9,2,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,eight,,,,6,,1,5,3,,,,,,,3,,,2,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,eight,,1,1,6,,1,3,1,,,,,,,3,,-2,3,
Takamatsunomiya Kinen 2012,1,,,,Chukyo,1200,eight,,,,6,1,,9,12,,,1,,,,3,1,-2,3,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,one,,,,5,,1,3,1,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,one,,,,6,,1,6,7,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,two,,,,8,,1,7,12,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,two,1,1,1,8,,1,2,2,,,,,,,3,-2,,2,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,three,,,,5,,1,1,1,,,,,,,3,-1,,7,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,three,,,1,7,,1,2,14,,,,,,,3,,,7,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,four,,,,6,,1,4,3,,,,,,,3,,-2,3,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,four,,1,1,5,,1,1,4,,,,,,,3,,-2,3,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,five,,,,7,,,15,2,,,1,,,,5,,,12,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,five,,,,6,,1,1,1,,,1,,1,,1,,2,20,1
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,six,,,,9,,1,9,10,,,1,,,,3,,,2,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,six,,,,7,,1,8,7,,,1,,,,3,1,-2,3,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,seven,,,,4,,1,1,3,,,,,,,3,-1,,2,
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,seven,,,,6,,1,4,4,,,,,,,1,,-4,14,1
Takamatsunomiya Kinen 2011,1,,,,Hanshin,1200,eight,,,,5,1,,5,2,,,,,,,3,,-2,3,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,one,,,,4,1,,9,13,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,one,,,,8,,1,10,3,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,two,,,,6,1,,1,3,,,,,,,3,-0.5,,6,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,two,,,,5,,1,16,1,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,three,,,,8,,1,6,9,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,three,1,1,1,7,,1,1,2,,,,,,,3,-1,,2,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,four,,,,6,1,,3,8,,,,,,,1,,,24,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,four,,,,6,,1,2,7,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,five,,,,7,,1,5,16,,,,,,,3,-1,,2,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,five,,,,6,,,10,8,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,six,,,,4,,1,8,1,,,,,,,3,,,6,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,six,,,,4,1,,15,6,,,,,,,3,,,2,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,seven,,,,4,,1,3,7,,,,,,,3,-1,-2,3,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,seven,,,,6,,1,7,13,,,1,,,,2,,-2,13,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,seven,,,,7,,1,4,5,,,,,,,3,,,2,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,eight,,,1,5,,1,1,2,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,eight,,1,1,6,,1,7,1,,,,,,,3,,-2,3,
Takamatsunomiya Kinen 2010,1,,,,Hanshin,1200,eight,,,,8,,1,11,15,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,one,,,,5,1,,2,6,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,one,,,1,7,,1,4,8,,,1,,,,3,1,,2,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,two,,,,4,,1,3,5,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,two,,1,1,5,1,,1,1,,,,,,,1,,,24,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,three,,,,7,,1,5,5,,,1,,,,3,1,-2,3,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,three,,,,5,1,,15,2,,,,,,,3,-1,,6,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,four,,,,5,,1,1,7,,,,,,,3,3,,6,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,four,,,,4,,1,7,1,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,five,,,,6,,1,10,1,,,,,,,3,,,2,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,five,,,,6,,1,11,4,,,,,,,3,-2,-2,3,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,six,,,,7,,1,12,9,,,,,,,3,1,,2,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,six,,,,6,1,,9,11,,,,,,,3,1,-2,3,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,seven,1,1,1,5,,1,2,3,,,,,,,3,,-2,3,
Takamatsunomiya Kinen 2009,1,,,,Hanshin,1200,seven,,,,4,,1,3,2,,,1,,,,3,1,-2,3,
